Bill Number,Title,Session,Status,Issue,TAN Status,Committee,All Org Action Alerts,Hosted AAs,#Actions,Co-hosted AAs,#Actions,Promoted AAs,#Actions,# Total Actions,# Total Click Throughs,Org's Most Recently Published AA,OMRP Date,OMRP Committee,Created By
"=HYPERLINK(""https://www.takeaction.network/bills/6310"", ""1124"")",Protecting tenants from excessive rent and related fees by providing at,2024,H Rules X,Housing,rules_x,House Rules,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1124&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6311"", ""1125"")",Making transportation appropriations for the 2021-2023 fiscal biennium ,2023,C 472 L 23,Environment,signed_by_governor,,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1125&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""5"")",4,43,1,19,0,0,62,59,"=HYPERLINK(""https://www.takeaction.network/xactions/33415"", ""Rail Electrification Funding Should Include Recommendations from the Climate Rail Alliance"")",04/17/2023,,Daniel W.
"=HYPERLINK(""https://www.takeaction.network/bills/6311"", ""1125"")",Making transportation appropriations for the 2021-2023 fiscal biennium ,2024,C 472 L 23,Environment,signed_by_governor,,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1125&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6312"", ""1126"")",Making supplemental transportation appropriations for the 2021-2023 fis,2023,H Transportation,Averting Climate Catastrophe,in_committee,House Transportation,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1126&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6312"", ""1126"")",Making supplemental transportation appropriations for the 2021-2023 fis,2024,H Transportation,Averting Climate Catastrophe,in_committee,House Transportation,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1126&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6341"", ""1131"")",Improving Washington's solid waste management outcomes.,2023,H Rules X,Environment,rules_x,House Rules,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1131&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""5"")",3,45,0,0,2,183,228,284,"=HYPERLINK(""https://www.takeaction.network/xactions/32872"", ""Support The Wrap Act: Let's get HB 1131 out of the House!"")",03/01/2023,House Rules,Daniel W.
"=HYPERLINK(""https://www.takeaction.network/bills/6341"", ""1131"")",Improving Washington's solid waste management outcomes.,2024,H Rules X,Environment,rules_x,House Rules,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1131&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6344"", ""1133"")",Establishing limitations on detached accessory dwelling units outside u,2023,H Housing,Housing,in_committee,House Housing,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1133&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6344"", ""1133"")",Establishing limitations on detached accessory dwelling units outside u,2024,H Housing,Housing,in_committee,House Housing,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1133&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6346"", ""1135"")",Authorizing impact fee revenue to fund improvements to bicycle and pede,2023,H Rules X,Environment,rules_x,House Rules,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1135&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""1"")",0,0,0,0,1,68,68,66,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6346"", ""1135"")",Authorizing impact fee revenue to fund improvements to bicycle and pede,2024,H Rules X,Environment,rules_x,House Rules,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1135&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6351"", ""1140"")",Making 2023-2025 fiscal biennium operating appropriations.,2023,H Rules X,Healthcare,rules_x,House Rules,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1140&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""3"")",3,49,0,0,0,0,49,58,"=HYPERLINK(""https://www.takeaction.network/xactions/33334"", ""Support Community Assembly Pilot Program in State Operating Budget"")",04/05/2023,House Rules,Daniel W.
"=HYPERLINK(""https://www.takeaction.network/bills/6351"", ""1140"")",Making 2023-2025 fiscal biennium operating appropriations.,2024,H Rules X,Healthcare,rules_x,House Rules,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1140&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6353"", ""1141"")",Making 2021-2023 fiscal biennium second supplemental operating appropri,2023,H Approps,,in_committee,House Appropriations,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1141&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6353"", ""1141"")",Making 2021-2023 fiscal biennium second supplemental operating appropri,2024,H Approps,,in_committee,House Appropriations,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1141&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6358"", ""1145"")",Protecting southern resident orcas from vessels.,2023,H Ag&Nr,Environment,in_committee,House Agriculture & Natural Resources,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1145&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6358"", ""1145"")",Protecting southern resident orcas from vessels.,2024,H Ag&Nr,Environment,in_committee,House Agriculture & Natural Resources,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1145&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6360"", ""1147"")",Concerning the capital budget.,2023,H Rules X,,rules_x,House Rules,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1147&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""3"")",3,27,0,0,0,0,27,28,"=HYPERLINK(""https://www.takeaction.network/xactions/33269"", ""Support Revitalizing Trust Land Transfers in the Capital budget"")",03/29/2023,House Capital Budget,Daniel W.
"=HYPERLINK(""https://www.takeaction.network/bills/6360"", ""1147"")",Concerning the capital budget.,2024,H Rules X,,rules_x,House Rules,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1147&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6362"", ""1149"")",Reducing homelessness in Washington state through capital expenditures ,2023,H Cap Budget,Housing,in_committee,House Capital Budget,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1149&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6362"", ""1149"")",Reducing homelessness in Washington state through capital expenditures ,2024,H Cap Budget,Housing,in_committee,House Capital Budget,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1149&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6378"", ""1164"")",Providing for the responsible management of appliances containing harmf,2023,H Env & Energy,Environment,in_committee,House Environment & Energy,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1164&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6378"", ""1164"")",Providing for the responsible management of appliances containing harmf,2024,H Env & Energy,Environment,in_committee,House Environment & Energy,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1164&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6380"", ""1166"")",Improving climate resiliency through the development of a water quality,2023,H Env & Energy,Environment,in_committee,House Environment & Energy,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1166&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6380"", ""1166"")",Improving climate resiliency through the development of a water quality,2024,H Env & Energy,Environment,in_committee,House Environment & Energy,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1166&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6381"", ""1167"")",Concerning residential housing regulations.,2023,H Housing,Housing,in_committee,House Housing,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1167&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""2"")",2,60,0,0,0,0,60,67,"=HYPERLINK(""https://www.takeaction.network/xactions/33204"", ""Support HB 1167 (Residential housing) by Signing in 'Pro' to the Senate Ways & Means' Public Hearing"")",03/22/2023,Senate Ways & Means,Daniel W.
"=HYPERLINK(""https://www.takeaction.network/bills/6381"", ""1167"")",Concerning residential housing regulations.,2024,H Housing,Housing,in_committee,House Housing,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1167&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6384"", ""1170"")",Improving climate resilience through updates to the state's integrated ,2023,C 169 L 23,Averting Climate Catastrophe,signed_by_governor,,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1170&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""3"")",3,16,0,0,0,0,16,12,"=HYPERLINK(""https://www.takeaction.network/xactions/33480"", ""Appreciation to Rep. Chipalo Street, primary sponsor of Improving climate resilience through upgrades to the state’s integrated climate response strategy"")",04/27/2023,,Daniel W.
"=HYPERLINK(""https://www.takeaction.network/bills/6384"", ""1170"")",Improving climate resilience through updates to the state's integrated ,2024,C 169 L 23,Averting Climate Catastrophe,signed_by_governor,,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1170&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6389"", ""1175"")",Creating a state financial assurance program for petroleum underground ,2023,C 170 L 23,Environment,signed_by_governor,,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1175&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""1"")",0,0,1,22,0,0,22,32,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6389"", ""1175"")",Creating a state financial assurance program for petroleum underground ,2024,C 170 L 23,Environment,signed_by_governor,,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1175&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6390"", ""1176"")",Developing opportunities for service and workforce programs to support ,2023,C 231 L 23,Averting Climate Catastrophe,signed_by_governor,,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1176&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""5"")",3,46,0,0,2,141,187,235,"=HYPERLINK(""https://www.takeaction.network/xactions/33419"", ""Appreciation to: Rep. Slatter, prime sponsor of Developing a Washington Climate Corps"")",04/17/2023,,Daniel W.
"=HYPERLINK(""https://www.takeaction.network/bills/6390"", ""1176"")",Developing opportunities for service and workforce programs to support ,2024,C 231 L 23,Averting Climate Catastrophe,signed_by_governor,,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1176&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6395"", ""1181"")",Improving the state's response to climate change by updating the state',2023,C 228 L 23,Averting Climate Catastrophe,signed_by_governor,,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1181&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""10"")",6,101,0,0,4,268,369,448,"=HYPERLINK(""https://www.takeaction.network/xactions/33401"", ""Thank HB 1181 (Climate in the GMA) Sponsors for Fighting for it"")",04/12/2023,,Daniel W.
"=HYPERLINK(""https://www.takeaction.network/bills/6395"", ""1181"")",Improving the state's response to climate change by updating the state',2024,C 228 L 23,Averting Climate Catastrophe,signed_by_governor,,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1181&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6399"", ""1185"")",Reducing environmental impacts associated with lighting products.,2023,C 339 L 24,Environment,signed_by_governor,,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1185&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""5"")",3,20,0,0,2,133,153,178,"=HYPERLINK(""https://www.takeaction.network/xactions/33479"", ""Appreciation to Rep. David Hackney, prime sponsor of Reducing environmental impacts associated with lighting products"")",04/27/2023,House Rules,Daniel W.
"=HYPERLINK(""https://www.takeaction.network/bills/6399"", ""1185"")",Reducing environmental impacts associated with lighting products.,2024,C 339 L 24,Environment,signed_by_governor,,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1185&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""3"")",3,82,0,0,0,0,82,101,"=HYPERLINK(""https://www.takeaction.network/xactions/35019"", ""Support HB 1185 Producer responsibility for mercury-containing lights"")",02/25/2024,Senate Rules,Suellen M.
"=HYPERLINK(""https://www.takeaction.network/bills/6406"", ""1192"")",Concerning electric power system transmission planning.,2023,H Rules X,Averting Climate Catastrophe,rules_x,House Rules,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1192&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""1"")",0,0,0,0,1,68,68,74,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6406"", ""1192"")",Concerning electric power system transmission planning.,2024,H Rules X,Averting Climate Catastrophe,rules_x,House Rules,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1192&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6456"", ""1193"")",Affirming that the legislature has not provided authority for the state,2023,H Env & Energy,Environment,in_committee,House Environment & Energy,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1193&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6456"", ""1193"")",Affirming that the legislature has not provided authority for the state,2024,H Env & Energy,Environment,in_committee,House Environment & Energy,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1193&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6478"", ""1215"")",Concerning the protection and restoration of riparian areas.,2023,H Ag&Nr,Environment,in_committee,House Agriculture & Natural Resources,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1215&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6478"", ""1215"")",Concerning the protection and restoration of riparian areas.,2024,H Ag&Nr,Environment,in_committee,House Agriculture & Natural Resources,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1215&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6479"", ""1216"")",Concerning clean energy siting.,2023,C 230 L 23,Environment,signed_by_governor,,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1216&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6479"", ""1216"")",Concerning clean energy siting.,2024,C 230 L 23,Environment,signed_by_governor,,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1216&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6482"", ""1219"")",Concerning public transportation benefit area governing bodies.,2023,H Transportation,,in_committee,House Transportation,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1219&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6482"", ""1219"")",Concerning public transportation benefit area governing bodies.,2024,H Transportation,,in_committee,House Transportation,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1219&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6494"", ""1231"")",Accelerating rural job growth and promoting economic recovery across Wa,2023,H Rules X,,rules_x,House Rules,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1231&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6494"", ""1231"")",Accelerating rural job growth and promoting economic recovery across Wa,2024,H Rules X,,rules_x,House Rules,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1231&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6571"", ""1236"")",Enhancing access to clean fuel for agencies providing public transporta,2023,C 234 L 23,Environment,signed_by_governor,,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1236&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6571"", ""1236"")",Enhancing access to clean fuel for agencies providing public transporta,2024,C 234 L 23,Environment,signed_by_governor,,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1236&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6579"", ""1245"")",Increasing housing options through lot splitting.,2023,H Rules 3C,Housing,on_rules_consideration_list_for_3rd_reading,House Rules,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1245&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""2"")",1,7,0,0,1,63,70,82,"=HYPERLINK(""https://www.takeaction.network/xactions/33251"", ""Support Lot splitting (HB 1245, Senate Local Government, Land Use & Tribal Affairs Committee)"")",03/27/2023,"Senate Local Government, Land Use & Tribal Affairs",Daniel W.
